x,y
-32887.0969853212,-4574.9201372959
-32887.3015229600,-4575.8989959958
-32887.5060605988,-4576.8778546957
-32887.7105982376,-4577.8567133956
-32887.9151358763,-4578.8355720954
-32888.1196735151,-4579.8144307953
-32888.3242111539,-4580.7932894952
-32888.5287487927,-4581.7721481951
-32888.7332864315,-4582.7510068949
-32888.9378240702,-4583.7298655948
-32889.1423617090,-4584.7087242947
-32889.3468993478,-4585.6875829946
-32889.5514369866,-4586.6664416944
-32889.7559746254,-4587.6453003943
-32889.9605122641,-4588.6241590942
-32890.1650499029,-4589.6030177941
-32890.3695875417,-4590.5818764939
-32890.5741251805,-4591.5607351938
-32890.7786628193,-4592.5395938937
-32890.9832004580,-4593.5184525936
-32891.1877380968,-4594.4973112934
-32891.3922757356,-4595.4761699933
-32891.5968133744,-4596.4550286932
-32891.8013510132,-4597.4338873931
-32892.1526248261,-4598.3647195620
-32892.5664277704,-4599.2750860395
-32892.9802307146,-4600.1854525169
-32893.3940336590,-4601.0958189944
-32893.8078366033,-4602.0061854718
-32894.2216395476,-4602.9165519493
-32894.6354424919,-4603.8269184268
-32895.0492454362,-4604.7372849042
-32895.4630483805,-4605.6476513817
-32895.8768513248,-4606.5580178592
-32896.2906542691,-4607.4683843366
-32896.7044572134,-4608.3787508141
-32897.1182601577,-4609.2891172916
-32897.5320631020,-4610.1994837690
-32897.9458660463,-4611.1098502465
-32898.3596689906,-4612.0202167239
-32898.7734719349,-4612.9305832014
-32899.1872748792,-4613.8409496789
-32899.6010778235,-4614.7513161563
-32900.0148807678,-4615.6616826338
-32900.4286837121,-4616.5720491113
-32900.8424866564,-4617.4824155887
-32901.2562896007,-4618.3927820662
-32901.6700925450,-4619.3031485436
-32902.0838954893,-4620.2135150211
-32902.4976984336,-4621.1238814986
-32902.9115013779,-4622.0342479760
-32903.3253043222,-4622.9446144535
-32903.7391072665,-4623.8549809310
-32904.1529102108,-4624.7653474084
-32904.6683991572,-4625.6154062677
-32905.2687976875,-4626.4151072148
-32905.8691962179,-4627.2148081619
-32906.4695947482,-4628.0145091089
-32907.0699932786,-4628.8142100560
-32907.6703918089,-4629.6139110031
-32908.2707903393,-4630.4136119501
-32908.8711888697,-4631.2133128972
-32909.4715874000,-4632.0130138443
-32910.0719859304,-4632.8127147914
-32910.6723844607,-4633.6124157384
-32911.2727829911,-4634.4121166855
-32911.8731815214,-4635.2118176326
-32912.4735800518,-4636.0115185796
-32913.0739785821,-4636.8112195267
-32913.6743771125,-4637.6109204738
-32914.2747756429,-4638.4106214209
-32914.8751741732,-4639.2103223679
-32915.4755727036,-4640.0100233150
-32916.0759712339,-4640.8097242621
-32916.6763697643,-4641.6094252091
-32917.2767682946,-4642.4091261562
-32917.8771668250,-4643.2088271033
-32918.4775653553,-4644.0085280504
-32919.0779638857,-4644.8082289974
-32919.6783624161,-4645.6079299445
-32920.2787609464,-4646.4076308916
-32920.8791594768,-4647.2073318386
-32921.4795580071,-4648.0070327857
-32922.0799565375,-4648.8067337328
-32922.6803550678,-4649.6064346799
-32923.2807535982,-4650.4061356269
-32923.8811521285,-4651.2058365740
-32924.4815506589,-4652.0055375211
-32925.0819491893,-4652.8052384681
-32925.6823477196,-4653.6049394152
-32926.2827462500,-4654.4046403623
-32926.8831447803,-4655.2043413094
-32927.4835433107,-4656.0040422564
-32928.0839418410,-4656.8037432035
-32928.6843403714,-4657.6034441506
-32929.2847389017,-4658.4031450976
-32929.8851374321,-4659.2028460447
-32930.4855359625,-4660.0025469918
-32931.1423136976,-4660.7565913697
-32931.7997350453,-4661.5101145422
-32932.4571563931,-4662.2636377147
-32933.1145777408,-4663.0171608872
-32933.7719990886,-4663.7706840597
-32934.4294204363,-4664.5242072323
-32935.0868417841,-4665.2777304048
-32935.7442631318,-4666.0312535773
-32936.4016844796,-4666.7847767498
-32937.0591058274,-4667.5382999223
-32937.7165271751,-4668.2918230948
-32938.3739485229,-4669.0453462674
-32939.0313698706,-4669.7988694399
-32939.6887912184,-4670.5523926124
-32940.3462125661,-4671.3059157849
-32941.0036339139,-4672.0594389574
-32941.6610552616,-4672.8129621299
-32942.3184766094,-4673.5664853025
-32942.9758979571,-4674.3200084750
-32943.6333193049,-4675.0735316475
-32944.2907406526,-4675.8270548200
-32944.9481620004,-4676.5805779925
-32945.6055833481,-4677.3341011650
-32946.2630046959,-4678.0876243376
-32946.9204260436,-4678.8411475101
-32947.5778473914,-4679.5946706826
-32948.2352687391,-4680.3481938551
-32948.8926900869,-4681.1017170276
-32949.5501114346,-4681.8552402001
-32950.2075327824,-4682.6087633727
-32950.8649541301,-4683.3622865452
-32951.5223754779,-4684.1158097177
-32952.1797968257,-4684.8693328902
-32952.8372181734,-4685.6228560627
-32953.4946395212,-4686.3763792352
-32954.1520608689,-4687.1299024078
-32954.8094822167,-4687.8834255803
-32955.4669035644,-4688.6369487528
-32956.1243249122,-4689.3904719253
-32956.7817462599,-4690.1439950978
-32957.4391676077,-4690.8975182703
-32958.0965889554,-4691.6510414429
-32958.7540103032,-4692.4045646154
-32959.4114316509,-4693.1580877879
-32960.0688529987,-4693.9116109604
-32960.7262743464,-4694.6651341329
-32961.3836956942,-4695.4186573054
-32962.0411170419,-4696.1721804780
-32962.6985383897,-4696.9257036505
-32963.3559597374,-4697.6792268230
-32964.0133810852,-4698.4327499955
-32964.6708024329,-4699.1862731680
-32965.3282237807,-4699.9397963405
-32965.9856451284,-4700.6933195131
-32966.6430664762,-4701.4468426856
-32967.3004878240,-4702.2003658581
-32967.9579091717,-4702.9538890306
-32968.6153305195,-4703.7074122031
-32969.2727518672,-4704.4609353756
-32969.9301732150,-4705.2144585482
-32970.5875945627,-4705.9679817207
-32971.2450159105,-4706.7215048932
-32971.9024372582,-4707.4750280657
-32972.5598586060,-4708.2285512382
-32973.2172799537,-4708.9820744107
-32973.8747013015,-4709.7355975833
-32974.5321226492,-4710.4891207558
-32975.1895439970,-4711.2426439283
-32975.8469653447,-4711.9961671008
-32976.5043866925,-4712.7496902733
-32977.1618080402,-4713.5032134458
-32977.8192293880,-4714.2567366184
-32978.4766507357,-4715.0102597909
-32979.1340720835,-4715.7637829634
-32979.7914934312,-4716.5173061359
-32980.4489147790,-4717.2708293084
-32981.1063361267,-4718.0243524809
-32981.7637574745,-4718.7778756535
-32982.4211788223,-4719.5313988260
-32983.0786001700,-4720.2849219985
-32983.7360215178,-4721.0384451710
-32984.3934428655,-4721.7919683435
-32985.0508642133,-4722.5454915160
-32985.7082855610,-4723.2990146886
-32986.3657069088,-4724.0525378611
-32987.0231282565,-4724.8060610336
-32987.6805496043,-4725.5595842061
-32988.3379709520,-4726.3131073786
-32988.9953922998,-4727.0666305511
-32989.6528136475,-4727.8201537237
-32990.3102349953,-4728.5736768962
-32990.9676563430,-4729.3272000687
-32991.6250776908,-4730.0807232412
-32992.2824990385,-4730.8342464137
-32992.9399203863,-4731.5877695862
-32993.5973417340,-4732.3412927588
-32994.2547630818,-4733.0948159313
-32994.9121844295,-4733.8483391038
-32995.5696057773,-4734.6018622763
-32996.2270271250,-4735.3553854488
-32996.8844484728,-4736.1089086214
-32997.5418698206,-4736.8624317939
-32998.1992911683,-4737.6159549664
-32998.8567125161,-4738.3694781389
-32999.5141338638,-4739.1230013114
-33000.1715552116,-4739.8765244839
-33000.8289765593,-4740.6300476564
-33001.4863979071,-4741.3835708290
-33002.1438192548,-4742.1370940015
-33002.8012406026,-4742.8906171740
-33003.4586619503,-4743.6441403465
-33004.1160832981,-4744.3976635190
-33004.7735046458,-4745.1511866916
-33005.4309259936,-4745.9047098641
-33006.0883473413,-4746.6582330366
-33006.7457686891,-4747.4117562091
-33007.4031900368,-4748.1652793816
-33008.0606113846,-4748.9188025541
-33008.7180327323,-4749.6723257267
-33009.3640409596,-4750.4354719564
-33009.9956483975,-4751.2107603185
-33010.6272558354,-4751.9860486806
-33011.2588632733,-4752.7613370427
-33011.8904707111,-4753.5366254048
-33012.5220781490,-4754.3119137669
-33013.1536855869,-4755.0872021290
-33013.7852930248,-4755.8624904911
-33014.4169004627,-4756.6377788532
-33015.0485079006,-4757.4130672153
-33015.6801153385,-4758.1883555774
-33016.3117227763,-4758.9636439395
-33016.9433302142,-4759.7389323016
-33017.5749376521,-4760.5142206637
-33018.2065450900,-4761.2895090258
-33018.8381525279,-4762.0647973879
-33019.4697599658,-4762.8400857500
-33020.1013674036,-4763.6153741121
-33020.7329748415,-4764.3906624742
-33021.3645822794,-4765.1659508363
-33021.9961897173,-4765.9412391984
-33022.6277971552,-4766.7165275605
-33023.2594045931,-4767.4918159226
-33023.8910120310,-4768.2671042847
-33024.5226194688,-4769.0423926468
-33025.1542269067,-4769.8176810089
-33025.7858343446,-4770.5929693710
-33026.4174417825,-4771.3682577331
-33027.0490492204,-4772.1435460952
-33027.6806566583,-4772.9188344573
-33028.3122640961,-4773.6941228194
-33028.9438715340,-4774.4694111815
-33029.5754789719,-4775.2446995436
-33030.2070864098,-4776.0199879057
-33030.8386938477,-4776.7952762678
-33031.4703012856,-4777.5705646299
-33032.1019087235,-4778.3458529920
-33032.7335161613,-4779.1211413541
-33033.3651235992,-4779.8964297162
-33033.9967310371,-4780.6717180783
-33034.6283384750,-4781.4470064404
-33035.2599459129,-4782.2222948025
-33035.8949425051,-4782.9945855611
-33036.5872713269,-4783.7161677134
-33037.2796001487,-4784.4377498657
-33037.9719289704,-4785.1593320180
-33038.6642577922,-4785.8809141703
-33039.3565866140,-4786.6024963226
-33040.0489154358,-4787.3240784749
-33040.7412442576,-4788.0456606272
-33041.4335730794,-4788.7672427795
-33042.1259019012,-4789.4888249318
-33042.8182307230,-4790.2104070841
-33043.5105595448,-4790.9319892364
-33044.2028883666,-4791.6535713886
-33044.8952171884,-4792.3751535409
-33045.5875460102,-4793.0967356932
-33046.2798748320,-4793.8183178455
-33046.9722036538,-4794.5398999978
-33047.6645324756,-4795.2614821501
-33048.3568612974,-4795.9830643024
-33049.0491901192,-4796.7046464547
-33049.7415189410,-4797.4262286070
-33050.4338477628,-4798.1478107593
-33051.1261765846,-4798.8693929116
-33051.8185054064,-4799.5909750639
-33052.5108342282,-4800.3125572162
-33053.2031630500,-4801.0341393685
-33053.8954918718,-4801.7557215208
-33054.5878206936,-4802.4773036731
-33055.2801495154,-4803.1988858254
-33055.9724783372,-4803.9204679777
-33056.6648071589,-4804.6420501300
-33057.3571359807,-4805.3636322822
-33058.0494648025,-4806.0852144345
-33058.7417936243,-4806.8067965868
-33059.4341224461,-4807.5283787391
-33060.1264512679,-4808.2499608914
-33060.8187800897,-4808.9715430437
-33061.5111089115,-4809.6931251960
-33062.2034377333,-4810.4147073483
-33062.8957665551,-4811.1362895006
-33063.5880953769,-4811.8578716529
-33064.2804241987,-4812.5794538052
-33064.9727530205,-4813.3010359575
-33065.6650818423,-4814.0226181098
-33066.3574106641,-4814.7442002621
-33067.0302189944,-4815.4836202731
-33067.6866402359,-4816.2380148342
-33068.3430614773,-4816.9924093952
-33068.9994827188,-4817.7468039563
-33069.6559039602,-4818.5011985174
-33070.3123252017,-4819.2555930785
-33070.9687464431,-4820.0099876395
-33071.6251676846,-4820.7643822006
-33072.2815889260,-4821.5187767617
-33072.9380101675,-4822.2731713227
-33073.5944314089,-4823.0275658838
-33074.2508526504,-4823.7819604449
-33074.9072738918,-4824.5363550059
-33075.5636951333,-4825.2907495670
-33076.2201163747,-4826.0451441281
-33076.8765376162,-4826.7995386892
-33077.5329588576,-4827.5539332502
-33078.1893800991,-4828.3083278113
-33078.8458013405,-4829.0627223724
-33079.5022225820,-4829.8171169334
-33080.1586438234,-4830.5715114945
