x,y
-27211.0218373534,-5244.5475038594
-27210.6522679300,-5245.4767069811
-27210.2826985066,-5246.4059101028
-27209.9131290832,-5247.3351132244
-27209.5435596598,-5248.2643163461
-27209.1739902364,-5249.1935194677
-27208.7932214163,-5250.1180435873
-27208.3919072869,-5251.0339840709
-27207.9905931574,-5251.9499245545
-27207.5892790280,-5252.8658650382
-27207.1879648986,-5253.7818055218
-27206.7866507692,-5254.6977460054
-27206.3853366398,-5255.6136864890
-27205.9840225103,-5256.5296269726
-27205.5827083809,-5257.4455674562
-27205.1813942515,-5258.3615079399
-27204.7800801221,-5259.2774484235
-27204.3787659927,-5260.1933889071
-27203.9774518632,-5261.1093293907
-27203.5761377338,-5262.0252698743
-27203.1748236044,-5262.9412103579
-27202.7735094750,-5263.8571508416
-27202.3721953456,-5264.7730913252
-27201.9708812161,-5265.6890318088
-27201.5695670867,-5266.6049722924
-27201.1682529573,-5267.5209127760
-27200.7669388279,-5268.4368532596
-27200.3656246985,-5269.3527937433
-27199.9643105691,-5270.2687342269
-27199.5629964396,-5271.1846747105
-27199.1616823102,-5272.1006151941
-27198.7603681808,-5273.0165556777
-27198.3590540514,-5273.9324961613
-27197.9577399220,-5274.8484366450
-27197.5564257925,-5275.7643771286
-27197.1551116631,-5276.6803176122
-27196.7537975337,-5277.5962580958
-27196.3524834043,-5278.5121985794
-27195.9511692749,-5279.4281390630
-27195.5498551454,-5280.3440795467
-27195.1485410160,-5281.2600200303
-27194.7472268866,-5282.1759605139
-27194.3459127572,-5283.0919009975
-27193.9445986278,-5284.0078414811
-27193.5432844983,-5284.9237819647
-27193.1419703689,-5285.8397224484
-27192.7406562395,-5286.7556629320
-27192.3393421101,-5287.6716034156
-27191.9380279807,-5288.5875438992
-27191.5367138512,-5289.5034843828
-27191.1353997218,-5290.4194248664
-27190.7340855924,-5291.3353653501
-27190.3327714630,-5292.2513058337
-27189.9314573336,-5293.1672463173
-27189.5301432041,-5294.0831868009
-27189.1288290747,-5294.9991272845
-27188.7275149453,-5295.9150677681
-27188.3262008159,-5296.8310082518
-27187.9248866865,-5297.7469487354
-27187.5235725570,-5298.6628892190
-27187.1222584276,-5299.5788297026
-27186.7209442982,-5300.4947701862
-27186.3196301688,-5301.4107106698
-27185.9183160394,-5302.3266511535
-27185.5170019099,-5303.2425916371
-27185.1156877805,-5304.1585321207
-27184.7143736511,-5305.0744726043
-27184.3130595217,-5305.9904130879
-27183.9117453923,-5306.9063535715
-27183.5104312628,-5307.8222940552
-27183.1091171334,-5308.7382345388
-27182.7078030040,-5309.6541750224
-27182.3064888746,-5310.5701155060
-27181.9051747452,-5311.4860559896
-27181.5038606157,-5312.4019964732
-27181.1025464863,-5313.3179369569
-27180.7012323569,-5314.2338774405
-27180.2999182275,-5315.1498179241
-27179.8986040981,-5316.0657584077
-27179.4972899686,-5316.9816988913
-27179.0959758392,-5317.8976393749
-27178.6946617098,-5318.8135798586
-27178.2933475804,-5319.7295203422
-27177.8920334510,-5320.6454608258
-27177.4907193215,-5321.5614013094
-27177.0894051921,-5322.4773417930
-27176.6880910627,-5323.3932822766
-27176.2867769333,-5324.3092227603
-27175.8854628039,-5325.2251632439
-27175.4841486744,-5326.1411037275
-27175.0828345450,-5327.0570442111
-27174.6815204156,-5327.9729846947
-27174.2802062862,-5328.8889251783
-27173.8788921568,-5329.8048656620
-27173.4775780274,-5330.7208061456
-27173.0762638979,-5331.6367466292
-27172.6749497685,-5332.5526871128
-27172.2736356391,-5333.4686275964
-27171.8506368642,-5334.3743205652
-27171.3977714074,-5335.2658994332
-27170.9449059506,-5336.1574783013
-27170.4920404938,-5337.0490571694
-27170.0391750370,-5337.9406360375
-27169.5863095802,-5338.8322149056
-27169.1334441234,-5339.7237937737
-27168.6805786666,-5340.6153726418
-27168.2277132097,-5341.5069515099
-27167.7748477529,-5342.3985303780
-27167.3219822961,-5343.2901092461
-27166.8691168393,-5344.1816881142
-27166.4162513825,-5345.0732669823
-27165.9633859257,-5345.9648458504
-27165.5105204689,-5346.8564247184
-27165.0576550121,-5347.7480035865
-27164.6047895553,-5348.6395824546
-27164.1519240985,-5349.5311613227
-27163.6990586417,-5350.4227401908
-27163.2461931848,-5351.3143190589
-27162.7933277280,-5352.2058979270
-27162.3404622712,-5353.0974767951
-27161.8875968144,-5353.9890556632
-27161.4347313576,-5354.8806345313
-27160.9818659008,-5355.7722133994
-27160.5290004440,-5356.6637922675
-27160.0761349872,-5357.5553711356
-27159.6232695304,-5358.4469500037
-27159.1704040736,-5359.3385288717
-27158.7175386168,-5360.2301077398
